"Jornada","Curso_ID","Grado","Sección","Día","Hora","Materia","Área","Docente_ID","Docente_Nombre"
"Tarde","25","7","E","Viernes","13:45–14:30","Biologia","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","25","7","E","Viernes","14:30–15:15","Etica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","26","7","F","Jueves","13:00–13:45","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","26","7","F","Jueves","13:45–14:30","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","26","7","F","Jueves","14:30–15:15","Fisica","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","26","7","F","Lunes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","26","7","F","Lunes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","26","7","F","Lunes","15:45–16:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","26","7","F","Martes","13:00–13:45","Etica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","26","7","F","Martes","13:45–14:30","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","26","7","F","Martes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","26","7","F","Miércoles","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","26","7","F","Miércoles","13:45–14:30","Quimica","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","26","7","F","Miércoles","14:30–15:15","Informatica","FLEX","FLEX-03","Omar Delgado"
"Tarde","26","7","F","Viernes","13:00–13:45","Fisica","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","26","7","F","Viernes","13:45–14:30","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","26","7","F","Viernes","14:30–15:15","Biologia","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","18","8","D","Jueves","13:00–13:45","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","18","8","D","Jueves","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","18","8","D","Jueves","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","18","8","D","Jueves","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","18","8","D","Lunes","13:00–13:45","Quimica","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","18","8","D","Lunes","13:45–14:30","Quimica","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","18","8","D","Lunes","15:45–16:30","Biologia","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","18","8","D","Martes","13:00–13:45","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","18","8","D","Martes","13:45–14:30","Ingles","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","18","8","D","Miércoles","13:00–13:45","Biologia","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","18","8","D","Miércoles","13:45–14:30","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","18","8","D","Miércoles","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","18","8","D","Viernes","13:00–13:45","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","18","8","D","Viernes","13:45–14:30","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","18","8","D","Viernes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","19","8","E","Jueves","13:00–13:45","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","19","8","E","Jueves","13:45–14:30","Quimica","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","19","8","E","Jueves","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","19","8","E","Lunes","13:00–13:45","Matematicas","MAT-FIS","ESP-ING-04","Jorge Peña"
"Tarde","19","8","E","Lunes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","19","8","E","Lunes","14:30–15:15","Biologia","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","19","8","E","Martes","13:00–13:45","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","19","8","E","Martes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","19","8","E","Martes","14:30–15:15","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","19","8","E","Miércoles","13:00–13:45","Biologia","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","19","8","E","Miércoles","13:45–14:30","Informatica","FLEX","FLEX-03","Omar Delgado"
"Tarde","19","8","E","Miércoles","14:30–15:15","Quimica","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","19","8","E","Viernes","13:00–13:45","Fisica","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","19","8","E","Viernes","13:45–14:30","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","19","8","E","Viernes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","20","8","F","Jueves","13:00–13:45","Ingles","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","20","8","F","Jueves","13:45–14:30","Fisica","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","20","8","F","Jueves","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","20","8","F","Lunes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","20","8","F","Lunes","13:45–14:30","Quimica","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","20","8","F","Lunes","14:30–15:15","Ciencias Sociales","FLEX","ESP-ING-02","Felipe Mora"
"Tarde","20","8","F","Lunes","15:45–16:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","20","8","F","Martes","13:00–13:45","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","20","8","F","Martes","13:45–14:30","Quimica","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","20","8","F","Martes","14:30–15:15","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","20","8","F","Miércoles","13:00–13:45","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","20","8","F","Miércoles","13:45–14:30","Biologia","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","20","8","F","Miércoles","14:30–15:15","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","20","8","F","Viernes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","20","8","F","Viernes","13:45–14:30","Fisica","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","20","8","F","Viernes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","12","9","C","Jueves","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","12","9","C","Jueves","13:45–14:30","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","12","9","C","Jueves","14:30–15:15","Quimica","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","12","9","C","Lunes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","12","9","C","Lunes","13:45–14:30","Informatica","FLEX","CIENCIAS-06","Esteban Rojas"
"Tarde","12","9","C","Lunes","15:45–16:30","Etica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","12","9","C","Martes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","12","9","C","Martes","13:45–14:30","Ciencias Sociales","FLEX","ESP-ING-02","Felipe Mora"
"Tarde","12","9","C","Martes","15:45–16:30","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","12","9","C","Miércoles","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","12","9","C","Miércoles","13:45–14:30","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","12","9","C","Viernes","13:00–13:45","Biologia","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","12","9","C","Viernes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","12","9","C","Viernes","14:30–15:15","Fisica","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","13","9","D","Jueves","13:00–13:45","Fisica","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","13","9","D","Jueves","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","13","9","D","Jueves","14:30–15:15","Etica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","13","9","D","Lunes","13:45–14:30","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","13","9","D","Lunes","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","13","9","D","Martes","13:00–13:45","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","13","9","D","Martes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","13","9","D","Martes","14:30–15:15","Informatica","FLEX","ESP-ING-01","Natalia Duarte"
"Tarde","13","9","D","Miércoles","13:00–13:45","Quimica","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","13","9","D","Miércoles","13:45–14:30","Quimica","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","13","9","D","Miércoles","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","13","9","D","Viernes","13:00–13:45","Espanol","ESP-ING","CIENCIAS-02","Sebastián Reyes"
"Tarde","13","9","D","Viernes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","13","9","D","Viernes","14:30–15:15","Fisica","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","14","9","E","Jueves","13:00–13:45","Ciencias Sociales","FLEX","FLEX-02","Liliana Vega"
"Tarde","14","9","E","Jueves","13:45–14:30","Fisica","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","14","9","E","Jueves","14:30–15:15","Informatica","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","14","9","E","Lunes","13:00–13:45","Quimica","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","14","9","E","Lunes","13:45–14:30","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","14","9","E","Lunes","14:30–15:15","Biologia","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","14","9","E","Lunes","15:45–16:30","Biologia","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","14","9","E","Martes","13:00–13:45","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","14","9","E","Martes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","14","9","E","Miércoles","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","14","9","E","Miércoles","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","14","9","E","Miércoles","14:30–15:15","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","14","9","E","Viernes","13:00–13:45","Etica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","14","9","E","Viernes","13:45–14:30","Fisica","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","14","9","E","Viernes","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
